测试套/软件包名,测试用例名,状态,与23RC1对比,日志文件,原因
,oe_test_storage_DevMgmt_fstrim,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_DevMgmt_fstrim/2023-10-10-20_58_28.log,None
,oe_test_storage_Mutipath_configure_blacklist,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_configure_blacklist/2023-10-10-19_19_09.log,None
,oe_test_storage_Mutipath_configure_defaults,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_configure_defaults/2023-10-10-19_16_36.log,None
,oe_test_storage_Mutipath_configure_device,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_configure_device/2023-10-10-18_50_41.log,None
,oe_test_storage_Mutipath_configure_parameter,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_configure_parameter/2023-10-10-18_42_07.log,None
,oe_test_storage_Mutipath_configure_section,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_configure_section/2023-10-10-19_10_37.log,None
,oe_test_storage_Mutipath_initramfs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_initramfs/2023-10-10-19_00_23.log,None
,oe_test_storage_Mutipath_mpathconf,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_mpathconf/2023-10-10-18_36_51.log,None
,oe_test_storage_Mutipath_various_fields,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_various_fields/2023-10-10-18_57_35.log,None
,oe_test_storage_Mutipath_view_info,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_Mutipath_view_info/2023-10-10-18_51_58.log,None
,oe_test_storage_btrfs_001,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_btrfs_001/2023-10-10-20_59_35.log,None
,oe_test_storage_btrfs_002,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_btrfs_002/2023-10-10-21_00_22.log,None
,oe_test_storage_diskpartiton_parted_create,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_diskpartiton_parted_create/2023-10-10-19_18_17.log,None
,oe_test_storage_diskpartiton_parted_delete,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_diskpartiton_parted_delete/2023-10-10-18_59_11.log,None
,oe_test_storage_diskpartiton_parted_view,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_diskpartiton_parted_view/2023-10-10-18_46_37.log,None
,oe_test_storage_diskpartiton_view_lsblk,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_diskpartiton_view_lsblk/2023-10-10-18_54_54.log,None
,oe_test_storage_ext4_create,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_ext4_create/2023-10-10-18_56_23.log,None
,oe_test_storage_ext4_resize,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_ext4_resize/2023-10-10-18_41_51.log,None
,oe_test_storage_fileCMD_cd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_cd/2023-10-10-19_18_51.log,None
,oe_test_storage_fileCMD_chmod,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_chmod/2023-10-10-18_54_11.log,None
,oe_test_storage_fileCMD_chown,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_chown/2023-10-10-19_12_41.log,None
,oe_test_storage_fileCMD_cp,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_cp/2023-10-10-18_50_04.log,None
,oe_test_storage_fileCMD_df,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_df/2023-10-10-18_58_37.log,None
,oe_test_storage_fileCMD_file,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_file/2023-10-10-18_36_13.log,None
,oe_test_storage_fileCMD_grep,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_grep/2023-10-10-19_14_03.log,None
,oe_test_storage_fileCMD_gzip,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_gzip/2023-10-10-18_54_20.log,None
,oe_test_storage_fileCMD_ln,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_ln/2023-10-10-18_45_50.log,None
,oe_test_storage_fileCMD_ls,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_ls/2023-10-10-18_54_30.log,None
,oe_test_storage_fileCMD_mkdir,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_mkdir/2023-10-10-18_56_13.log,None
,oe_test_storage_fileCMD_mv,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_mv/2023-10-10-18_43_49.log,None
,oe_test_storage_fileCMD_pwd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_pwd/2023-10-10-18_39_29.log,None
,oe_test_storage_fileCMD_rmdir,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_rmdir/2023-10-10-18_54_01.log,None
,oe_test_storage_fileCMD_sort,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_sort/2023-10-10-19_15_08.log,None
,oe_test_storage_fileCMD_tar,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_tar/2023-10-10-18_49_47.log,None
,oe_test_storage_fileCMD_touch,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_touch/2023-10-10-19_12_53.log,None
,oe_test_storage_fileCMD_unzip,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_unzip/2023-10-10-19_11_55.log,None
,oe_test_storage_fileCMD_wc,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_wc/2023-10-10-19_19_01.log,None
,oe_test_storage_fileCMD_zip,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileCMD_zip/2023-10-10-19_15_33.log,None
,oe_test_storage_fileaccess_bashrc,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_fileaccess_bashrc/2023-10-10-18_53_33.log,None
,oe_test_storage_lvm_VG_transfer,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_VG_transfer/2023-10-10-20_55_45.log,None
,oe_test_storage_lvm_activation,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_activation/2023-10-10-18_47_15.log,None
,oe_test_storage_lvm_create_thinSnapshot,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_create_thinSnapshot/2023-10-10-19_17_57.log,None
,oe_test_storage_lvm_help_info,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_help_info/2023-10-10-18_50_13.log,None
,oe_test_storage_lvm_print,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_print/2023-10-10-19_12_24.log,None
,oe_test_storage_lvm_print_history,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_print_history/2023-10-10-18_48_54.log,None
,oe_test_storage_lvm_print_info,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_print_info/2023-10-10-18_57_06.log,None
,oe_test_storage_lvm_pvs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_pvs/2023-10-10-18_59_30.log,None
,oe_test_storage_lvm_rename,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_rename/2023-10-10-18_39_58.log,None
,oe_test_storage_lvm_rename_VG,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_rename_VG/2023-10-10-18_41_35.log,None
,oe_test_storage_lvm_resize_PV,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_resize_PV/2023-10-10-19_15_45.log,None
,oe_test_storage_lvm_set_lvconvert_volume,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_set_lvconvert_volume/2023-10-10-20_56_01.log,None
,oe_test_storage_lvm_set_regionsize,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_lvm_set_regionsize/2023-10-10-20_55_09.log,None
,oe_test_storage_mount_prevent_copy,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_mount_prevent_copy/2023-10-10-18_46_00.log,None
,oe_test_storage_mount_private,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_mount_private/2023-10-10-18_43_59.log,None
,oe_test_storage_mount_shared,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_mount_shared/2023-10-10-18_39_38.log,None
,oe_test_storage_nfs_RPC,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_RPC/2023-10-10-20_03_18.log,None
,oe_test_storage_nfs_exportfs,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_exportfs/2023-10-10-20_06_54.log,None
,oe_test_storage_nfs_modify_port,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_modify_port/2023-10-10-20_01_18.log,None
,oe_test_storage_nfs_mount_RW,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_mount_RW/2023-10-10-20_08_40.log,None
,oe_test_storage_nfs_mount_readonly,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_mount_readonly/2023-10-10-20_03_55.log,None
,oe_test_storage_nfs_mount_root,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_mount_root/2023-10-10-20_02_00.log,None
,oe_test_storage_nfs_network_latency,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_network_latency/2023-10-10-20_11_14.log,None
,oe_test_storage_nfs_repeat_mount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_repeat_mount/2023-10-10-20_07_11.log,None
,oe_test_storage_nfs_repeat_restart,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_repeat_restart/2023-10-10-19_20_29.log,None
,oe_test_storage_nfs_restrict_hostname,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_restrict_hostname/2023-10-10-20_13_15.log,None
,oe_test_storage_nfs_restrict_ip,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_restrict_ip/2023-10-10-20_25_44.log,None
,oe_test_storage_nfs_rpcinfo,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_rpcinfo/2023-10-10-20_03_38.log,None
,oe_test_storage_nfs_share_mount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_share_mount/2023-10-10-20_09_57.log,None
,oe_test_storage_nfs_showmount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_showmount/2023-10-10-20_01_40.log,None
,oe_test_storage_nfs_start_server,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_start_server/2023-10-10-20_17_52.log,None
,oe_test_storage_nfs_v3_v4,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_v3_v4/2023-10-10-20_20_42.log,None
,oe_test_storage_nfs_write_full,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_nfs_write_full/2023-10-10-20_16_16.log,None
,oe_test_storage_smb_3.0,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_3.0/2023-10-10-20_23_23.log,None
,oe_test_storage_smb_POSIX_ACL,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_POSIX_ACL/2023-10-10-20_33_16.log,None
,oe_test_storage_smb_automatically_mount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_automatically_mount/2023-10-10-20_46_17.log,None
,oe_test_storage_smb_cmd_rpcclient,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_cmd_rpcclient/2023-10-10-20_26_53.log,None
,oe_test_storage_smb_cmd_smbcontrol,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_cmd_smbcontrol/2023-10-10-20_18_10.log,None
,oe_test_storage_smb_cmd_smbpasswd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_cmd_smbpasswd/2023-10-10-20_19_37.log,None
,oe_test_storage_smb_cmd_smbstatus,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_cmd_smbstatus/2023-10-10-20_21_56.log,None
,oe_test_storage_smb_cmd_testparm,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_cmd_testparm/2023-10-10-20_30_12.log,None
,oe_test_storage_smb_guest_share,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_guest_share/2023-10-10-20_32_14.log,None
,oe_test_storage_smb_host_share,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_host_share/2023-10-10-20_35_08.log,None
,oe_test_storage_smb_mount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_mount/2023-10-10-20_28_06.log,None
,oe_test_storage_smb_mount_umount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_mount_umount/2023-10-10-20_47_50.log,None
,oe_test_storage_smb_multi-user_mount,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_multi-user_mount/2023-10-10-20_29_13.log,None
,oe_test_storage_smb_repeat_restart,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_repeat_restart/2023-10-10-20_36_58.log,None
,oe_test_storage_smb_share_dir,success,same,./oe-rv2309/mugen-riscv_rc5/logs/os-storage/oe_test_storage_smb_share_dir/2023-10-10-20_49_33.log,None
ostree,oe_test_service_ostree-finalize-staged,success,same,./oe-rv2309/mugen-riscv_rc5/logs/ostree/oe_test_service_ostree-finalize-staged/2023-10-11-03:12:06.log,None
pam,oe_test_service_pam_namespace,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pam/oe_test_service_pam_namespace/2023-10-10-20_47_55.log,None
papi,oe_test_papi_avail_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_avail_01/2023-10-11-00:13:10.log,None
,oe_test_papi_avail_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_avail_02/2023-10-11-00:14:10.log,None
,oe_test_papi_command_line,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_command_line/2023-10-11-00:14:53.log,None
,oe_test_papi_native_avail_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_native_avail_01/2023-10-11-00:15:40.log,None
,oe_test_papi_native_avail_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_native_avail_02/2023-10-11-00:16:23.log,None
,oe_test_papi_xml_event_info,success,same,./oe-rv2309/mugen-riscv_rc5/logs/papi/oe_test_papi_xml_event_info/2023-10-11-00:17:05.log,None
patchutils,oe_test_patchutils_combinediff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_combinediff_02/2023-10-11-10:35:54.log,
,oe_test_patchutils_filterdiff_01,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_filterdiff_01/2023-10-11-10:36:29.log,
,oe_test_patchutils_filterdiff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_filterdiff_02/2023-10-11-10:37:05.log,
,oe_test_patchutils_filterdiff_03,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_filterdiff_03/2023-10-11-10:37:43.log,
,oe_test_patchutils_flipdiff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_flipdiff_02/2023-10-11-10:38:57.log,
,oe_test_patchutils_grepdiff_01,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_grepdiff_01/2023-10-11-10:39:30.log,
,oe_test_patchutils_grepdiff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_grepdiff_02/2023-10-11-10:40:05.log,
,oe_test_patchutils_grepdiff_03,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_grepdiff_03/2023-10-11-10:40:40.log,
,oe_test_patchutils_grepdiff_04,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_grepdiff_04/2023-10-11-10:41:15.log,
,oe_test_patchutils_interdiff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_interdiff_02/2023-10-11-10:42:27.log,
,oe_test_patchutils_lsdiff_01,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_lsdiff_01/2023-10-11-10:43:02.log,
,oe_test_patchutils_lsdiff_02,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_lsdiff_02/2023-10-11-10:43:39.log,
,oe_test_patchutils_lsdiff_03,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_lsdiff_03/2023-10-11-10:44:15.log,
,oe_test_patchutils_lsdiff_04,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_lsdiff_04/2023-10-11-10:44:52.log,
,oe_test_patchutils_splitdiff,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_splitdiff/2023-10-11-10:45:29.log,
,oe_test_patchutils_combinediff_01,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_combinediff_01/2023-10-11-10:35:02.log,x86 fail
,oe_test_patchutils_flipdiff_01,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_flipdiff_01/2023-10-11-10:38:20.log,x86 fail
,oe_test_patchutils_interdiff_01,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/patchutils/oe_test_patchutils_interdiff_01/2023-10-11-10:41:51.log,x86 fail
pbzip2,oe_test_pbzip2_03,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/pbzip2/oe_test_pbzip2_03/2023-10-10-20_15_55.log,-r -S --read输出不符合预期
,oe_test_pbzip2_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pbzip2/oe_test_pbzip2_01/2023-10-10-20_13_54.log,None
,oe_test_pbzip2_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pbzip2/oe_test_pbzip2_02/2023-10-10-20_15_05.log,None
pcre2,oe_test_pcre2grep,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pcre2/oe_test_pcre2grep/2023-10-11-13:00:17.log,None
pcsc-lite,oe_test_service_pcscd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pcsc-lite/oe_test_service_pcscd/2023-10-10-20_24_30.log,None
,oe_test_socket_pcscd,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pcsc-lite/oe_test_socket_pcscd/2023-10-10-20_26_26.log,None
perl-libwww-perl,oe_test_perl-libwww-perl_lwp-dump,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp-dump/2023-10-10-19_19_14.log,x86 fail
,oe_test_perl-libwww-perl_GET_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_01/2023-10-10-19_12_23.log,None
,oe_test_perl-libwww-perl_GET_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_GET_02/2023-10-10-19_15_50.log,None
,oe_test_perl-libwww-perl_HEAD_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_01/2023-10-10-19_16_56.log,None
,oe_test_perl-libwww-perl_HEAD_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_HEAD_02/2023-10-10-19_18_06.log,None
,oe_test_perl-libwww-perl_POST_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_01/2023-10-10-19_22_39.log,None
,oe_test_perl-libwww-perl_POST_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_POST_02/2023-10-10-19_25_41.log,None
,oe_test_perl-libwww-perl_lwp_request_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_01/2023-10-10-19_20_23.log,None
,oe_test_perl-libwww-perl_lwp_request_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/perl-libwww-perl/oe_test_perl-libwww-perl_lwp_request_02/2023-10-10-19_21_34.log,None
pesign,oe_test_pesign_base_02,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_base_02/2023-10-11-09:00:04.log,x86 fail
,oe_test_pesign_efikeygen,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_efikeygen/2023-10-11-08:56:31.log,x86 fail
,oe_test_pesign_efisiglist,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_efisiglist/2023-10-11-08:57:37.log,x86 fail
,oe_test_pesign_pesigcheck,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_pesigcheck/2023-10-11-09:04:41.log,x86 fail
,oe_test_pesign_authvar,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_authvar/2023-10-11-09:01:23.log,None
,oe_test_pesign_base_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_base_01/2023-10-11-08:58:53.log,None
,oe_test_pesign_pesign-client_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_pesign-client_01/2023-10-11-09:02:33.log,None
,oe_test_pesign_pesign-client_02,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_pesign_pesign-client_02/2023-10-11-09:03:39.log,None
,oe_test_service_pesign,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pesign/oe_test_service_pesign/2023-10-11-08:54:25.log,None
pigz,oe_test_pigz,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pigz/oe_test_pigz/2023-10-11-03:13:54.log,None
,oe_test_pigz_01,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pigz/oe_test_pigz_01/2023-10-11-03:14:03.log,None
pixman,oe_test_pixman,fail,RC5fail,./oe-rv2309/mugen-riscv_rc5/logs/pixman/oe_test_pixman/2023-10-10-20_48_23.log,
pkgconf,oe_test_pkgconf,success,same,./oe-rv2309/mugen-riscv_rc5/logs/pkgconf/oe_test_pkgconf/2023-10-11-13:00:18.log,None
plymouth,oe_test_service_plymouth-switch-root-initramfs,fail,same,./oe-rv2309/mugen-riscv_rc5/logs/plymouth/oe_test_service_plymouth-switch-root-initramfs/2023-10-11-11:15:17.log,x86 fail
,oe_test_service_plymouth-halt,success,same,./oe-rv2309/mugen-riscv_rc5/logs/plymouth/oe_test_service_plymouth-halt/2023-10-11-11:09:31.log,None
